run,operation,started,time,status,label,batch_size,epochs,lr,sample_file,hidden_size,loss_train,max_acc_train,loss_test,max_acc_test,acc_test,acc_train,tsample,tsr_stop,sc_true,sc_false,l1_loss_train,l2_loss_train,l1_loss_test,l2_loss_test,network,path,bin_duration,data_path,save_dir,threshold,prob
31ee3d8d,vtsnn:mm,2020-03-06 16:39:40,1:15:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.001,1,,5.745641708374023,1.0,78.22845458984375,0.8500000238418579,0.800000011920929,1.0,325,325,150,5,0.323609322309494,5717.259765625,0.32298964262008667,5548.60595703125,,,,,,,
1e7001ac,vtsnn:tact,2020-03-06 16:24:51,0:21:14,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,32,2.399230718612671,1.0,96.06230163574219,0.8666666746139526,0.7666666507720947,1.0,325,325,150,5,0.27275121212005615,6713.43505859375,0.2715640068054199,6582.29931640625,,,,,,,
c16dcf42,vtsnn:viz,2020-03-06 16:24:38,1:04:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,,41.50857162475586,1.0,163.31808471679688,0.6499999761581421,0.550000011920929,0.9666666388511658,325,325,150,5,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,
f9c2a1b4,vtsnn:viz,2020-03-06 16:05:05,0:38:26,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,3,,48.427486419677734,1.0,130.54443359375,0.7333333492279053,0.6166666746139526,0.9416666626930237,325,325,150,5,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,
8acd702e,vtsnn:viz,2020-03-06 16:04:33,0:37:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,3,,43.0936393737793,1.0,125.98095703125,0.7166666388511658,0.6333333253860474,0.9624999761581421,325,325,150,5,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,
ef330292,vtsnn:viz,2020-03-06 16:04:21,0:37:42,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,3,,43.6162109375,1.0,137.58653259277344,0.7333333492279053,0.6166666746139526,0.9583333134651184,325,325,150,5,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,
55f0f2b2,vtsnn:tact,2020-03-06 15:51:21,0:26:23,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,5,32,9.000616073608398,1.0,120.51826477050781,0.7333333492279053,0.6499999761581421,0.9958333373069763,325,325,150,5,0.2162535935640335,4974.75146484375,0.21791617572307587,4957.29443359375,,,,,,,
b3b4c2c4,vtsnn:tact,2020-03-06 15:41:25,0:33:16,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,5,32,0.9466667175292969,1.0,110.39115905761719,0.7666666507720947,0.7333333492279053,1.0,325,325,150,5,0.21115505695343018,5008.31982421875,0.21531249582767487,5025.33056640625,,,,,,,
fccff983,vtsnn:tact,2020-03-06 15:40:31,0:33:33,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,5,32,1.186718225479126,1.0,116.81268310546875,0.7166666388511658,0.6333333253860474,1.0,325,325,150,5,0.2217768430709839,5229.30810546875,0.22129356861114502,5108.85205078125,,,,,,,
591c4e29,vtsnn:tact,2020-03-06 15:17:31,0:33:49,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,4,32,1.2252821922302246,1.0,108.28288269042969,0.8500000238418579,0.75,1.0,325,325,150,5,0.1642816662788391,3431.3076171875,0.165157750248909,3342.058837890625,,,,,,,
6a60c821,vtsnn:viz,2020-03-06 15:13:23,0:51:41,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,2,,40.37410354614258,1.0,161.63864135742188,0.6666666865348816,0.550000011920929,0.9541666507720947,325,325,150,5,0.11715611070394516,1528.9581298828125,0.11927776038646698,1635.7274169921875,,,,,,,
ea554be8,vtsnn:viz,2020-03-06 15:13:01,0:51:19,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,2,,38.003997802734375,1.0,168.33518981933594,0.699999988079071,0.5,0.9541666507720947,325,325,150,5,0.11715611070394516,1528.9581298828125,0.11927776038646698,1635.7274169921875,,,,,,,
49e94613,vtsnn:viz,2020-03-06 15:12:51,0:51:41,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,2,,44.9578971862793,1.0,200.03440856933594,0.6833333373069763,0.46666666865348816,0.9624999761581421,325,325,150,5,0.11715611070394516,1528.9581298828125,0.11927776038646698,1635.7274169921875,,,,,,,
58accdc8,vtsnn:tact,2020-03-06 15:08:02,0:33:22,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,4,32,13.825695037841797,1.0,119.59556579589844,0.7333333492279053,0.699999988079071,0.9791666865348816,325,325,150,5,0.20872478187084198,4659.30029296875,0.2146138697862625,4733.46337890625,,,,,,,
491a83ea,vtsnn:tact,2020-03-06 15:06:58,0:33:32,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,4,32,2.2110769748687744,1.0,123.85462188720703,0.7166666388511658,0.6166666746139526,1.0,325,325,150,5,0.21014581620693207,4985.04931640625,0.21368539333343506,4993.25146484375,,,,,,,
537c9a52,vtsnn:tact,2020-03-06 14:44:09,0:33:22,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,3,32,2.1816413402557373,1.0,122.51980590820312,0.7666666507720947,0.699999988079071,1.0,325,325,150,5,0.1706898957490921,3820.900146484375,0.16982270777225494,3696.54150390625,,,,,,,
9addd78d,vtsnn:tact,2020-03-06 14:36:07,0:31:55,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,3,32,3.7591798305511475,1.0,104.377685546875,0.7833333611488342,0.6833333373069763,1.0,325,325,150,5,0.18877004086971283,4133.900390625,0.18692606687545776,3964.10595703125,,,,,,,
0e60a902,vtsnn:tact,2020-03-06 14:35:08,0:31:50,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,3,32,7.138461589813232,1.0,100.48307037353516,0.800000011920929,0.7333333492279053,0.9958333373069763,325,325,150,5,0.22665546834468842,5251.94580078125,0.22389572858810425,5108.3388671875,,,,,,,
ca4352b4,vtsnn:viz,2020-03-06 14:24:03,0:49:19,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,,37.22666549682617,1.0,151.41845703125,0.699999988079071,0.5166666507720947,0.9791666865348816,325,325,150,5,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,
97285ff3,vtsnn:viz,2020-03-06 14:23:56,0:49:04,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,,36.164825439453125,1.0,143.14981079101562,0.699999988079071,0.5833333134651184,0.9708333611488342,325,325,150,5,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,
4fdf9646,vtsnn:viz,2020-03-06 14:23:51,0:48:59,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,,24.570924758911133,1.0,126.76038360595703,0.7166666388511658,0.6833333373069763,0.9833333492279053,325,325,150,5,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,
4dbd86c7,vtsnn:tact,2020-03-06 14:19:58,0:24:10,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,2,32,1.6140004396438599,1.0,117.09883880615234,0.7333333492279053,0.6666666865348816,1.0,325,325,150,5,0.2049531191587448,4600.83056640625,0.195932999253273,4254.7666015625,,,,,,,
c213f98c,vtsnn:tact,2020-03-06 14:18:28,0:17:38,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,2,32,0.9712308645248413,1.0,100.23306274414062,0.800000011920929,0.75,1.0,325,325,150,5,0.15994791686534882,3488.4462890625,0.15547776222229004,3306.74609375,,,,,,,
185e24e3,vtsnn:tact,2020-03-06 14:18:15,0:16:52,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,2,32,0.8412308692932129,1.0,107.38095092773438,0.75,0.699999988079071,1.0,325,325,150,5,0.16242028772830963,3456.98779296875,0.15862229466438293,3246.343505859375,,,,,,,
13e0fadc,vtsnn:tact,2020-03-06 14:10:28,0:08:00,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,32,2.846769332885742,1.0,125.04461669921875,0.7166666388511658,0.6499999761581421,1.0,325,325,150,5,0.20565304160118103,4713.1123046875,0.20656849443912506,4581.85693359375,,,,,,,
f39c0853,vtsnn:tact,2020-03-06 14:10:21,0:07:53,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,32,2.283487558364868,1.0,107.3767318725586,0.75,0.7333333492279053,1.0,325,325,150,5,0.2253601998090744,5153.46142578125,0.22623799741268158,5057.3798828125,,,,,,,
7b57d548,vtsnn:tact,2020-03-06 14:10:15,0:09:43,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,500,0.01,1,32,0.9216411709785461,1.0,107.23633575439453,0.7333333492279053,0.7333333492279053,1.0,325,325,150,5,0.2095416635274887,4901.31396484375,0.21004356443881989,4757.56787109375,,,,,,,
